OID_,ID,VTD,COUNTY,STATE,NAME,POPULATION,PSN,CountyName,Reg_Voters,PresBlue,PresRed,PresOther,SenBlue,SenRed,SenOther,Pct_Area,Pct_Perim,Cong2011,Sen2011,House2011,Cong2021,Sen2021,House2021,Shape_Leng,Shape_Area,SenPlan,HousePlan,HouseDrft2,CongDraft,CongRuoff,CongDrft2H,CongDrft3H
1085,583312.000000000000000,45019000304,45019,45,Mt. Pleasant 4,2032,517.000000000000000,CHARLESTON,1818.000000000000000,634.000000000000000,626.000000000000000,20.000000000000000,617.000000000000000,657.000000000000000,9.000000000000000,1.611982342830000,9.217470627939999,1,43,110,1,34,110,0.089872626723300,0.000155196767329,43,110,110,1,7,1,1
1086,2549139.000000000000000,45051000120,45051,45,DAISY,2329,1238.000000000000000,HORRY,1546.000000000000000,210.000000000000000,753.000000000000000,6.000000000000000,225.000000000000000,726.000000000000000,21.000000000000000,49.436982308499999,42.514575375299998,7,28,105,7,28,105,0.423913362015000,0.004823585138680,28,105,105,7,7,7,7
1087,2549159.000000000000000,45051000214,45051,45,WEST LORIS,1421,1334.000000000000000,HORRY,1003.000000000000000,393.000000000000000,230.000000000000000,4.000000000000000,399.000000000000000,213.000000000000000,11.000000000000000,8.338808198760001,14.906509536600000,7,28,105,7,28,105,0.145805581228000,0.000814330721249,30,105,105,7,7,7,7
1088,2549175.000000000000000,45051000128,45051,45,EAST LORIS,4339,1246.000000000000000,HORRY,3079.000000000000000,682.000000000000000,1289.000000000000000,13.000000000000000,696.000000000000000,1274.000000000000000,22.000000000000000,64.368418230299994,38.849038317100003,7,28,105,7,28,105,0.391999354887000,0.006284963634900,30,105,105,7,7,7,7
1089,2549197.000000000000000,45051000169,45051,45,MT. VERNON,1028,1288.000000000000000,HORRY,652.000000000000000,72.000000000000000,353.000000000000000,1.000000000000000,76.000000000000000,342.000000000000000,6.000000000000000,31.640526037899999,35.789011473300000,7,28,105,7,28,105,0.352305801175000,0.003086015106590,28,105,105,7,7,7,7
1090,2549217.000000000000000,45051000208,45051,45,SWEET HOME,1940,1328.000000000000000,HORRY,1373.000000000000000,362.000000000000000,458.000000000000000,6.000000000000000,375.000000000000000,434.000000000000000,15.000000000000000,58.221721524000003,41.018916565799998,7,28,104,7,28,105,0.410590617322000,0.005682216225190,30,105,105,7,7,7,7
1091,2549237.000000000000000,45051000212,45051,45,WAMPEE,3161,1332.000000000000000,HORRY,2254.000000000000000,888.000000000000000,634.000000000000000,12.000000000000000,897.000000000000000,625.000000000000000,17.000000000000000,53.139310250000001,44.496284008000003,7,28,56,7,28,56,0.441023172173000,0.005176797624840,28,104,104,7,7,7,7
1092,2549260.000000000000000,45051000175,45051,45,NIXONS XROADS #2,4312,1294.000000000000000,HORRY,3445.000000000000000,929.000000000000000,1427.000000000000000,21.000000000000000,960.000000000000000,1379.000000000000000,27.000000000000000,12.186512163200000,14.326848250299999,7,28,104,7,28,104,0.141631526859000,0.001187204138230,28,104,104,7,7,7,7
1093,2549280.000000000000000,45051000174,45051,45,NIXONS XROADS #1,3233,1293.000000000000000,HORRY,2664.000000000000000,480.000000000000000,1208.000000000000000,17.000000000000000,490.000000000000000,1177.000000000000000,35.000000000000000,5.237126656030000,11.427810598300001,7,28,104,7,28,104,0.111969243920000,0.000510287768389,28,104,104,7,7,7,7
1094,2549297.000000000000000,45051000225,45051,45,NIXONS XROADS #3,2452,1295.000000000000000,HORRY,2192.000000000000000,539.000000000000000,1096.000000000000000,12.000000000000000,556.000000000000000,1068.000000000000000,23.000000000000000,11.243098115600000,21.530738827699999,7,28,104,7,28,104,0.210700727663000,0.001095714097750,28,104,104,7,7,7,7
1095,2549316.000000000000000,45051000106,45051,45,BROOKSVILLE #1,4354,1220.000000000000000,HORRY,3834.000000000000000,950.000000000000000,1733.000000000000000,19.000000000000000,977.000000000000000,1691.000000000000000,37.000000000000000,17.777756660900000,24.401483237699999,7,28,104,7,28,104,0.240428623713000,0.001732822360840,28,104,104,7,7,7,7
1096,2549337.000000000000000,45051000129,45051,45,EBENEZER,2832,1247.000000000000000,HORRY,2474.000000000000000,503.000000000000000,1294.000000000000000,9.000000000000000,510.000000000000000,1284.000000000000000,18.000000000000000,69.198883544599994,55.447630563499999,7,28,104,7,28,105,0.549486652197000,0.006748768443860,28,105,105,7,7,7,7
1097,2549359.000000000000000,45051000234,45051,45,TAYLORSVILLE,576,1329.000000000000000,HORRY,332.000000000000000,24.000000000000000,208.000000000000000,1.000000000000000,24.000000000000000,204.000000000000000,5.000000000000000,93.828942776199995,55.138303097399998,7,28,57,7,28,55,0.555565336701000,0.009169536264860,30,55,55,7,7,7,7
1098,2549381.000000000000000,45051000168,45051,45,MT. OLIVE,1434,1287.000000000000000,HORRY,923.000000000000000,158.000000000000000,448.000000000000000,3.000000000000000,167.000000000000000,429.000000000000000,11.000000000000000,135.082718642999993,68.792809011599999,7,28,55,7,28,55,0.681098255073000,0.013209987689800,30,55,55,7,7,7,7
1099,2549402.000000000000000,45033000006,45033,45,Lake View,1731,772.000000000000000,DILLON,1220.000000000000000,356.000000000000000,534.000000000000000,3.000000000000000,367.000000000000000,514.000000000000000,9.000000000000000,98.041815343500005,56.909723112899997,7,28,55,7,30,55,0.563288201871000,0.009603487477840,30,55,55,7,7,7,7
1100,2549422.000000000000000,45051000143,45051,45,GREEN SEA,1597,1260.000000000000000,HORRY,1145.000000000000000,203.000000000000000,516.000000000000000,4.000000000000000,205.000000000000000,503.000000000000000,12.000000000000000,100.948567140999998,55.743838871400001,7,28,55,7,28,55,0.553477828228000,0.009865886096220,30,55,55,7,7,7,7
1101,2549442.000000000000000,45051000152,45051,45,JERNIGANS CROSSROADS,1129,1268.000000000000000,HORRY,775.000000000000000,88.000000000000000,415.000000000000000,3.000000000000000,90.000000000000000,408.000000000000000,7.000000000000000,48.400581552500000,40.287211347899998,7,28,105,7,28,105,0.405160474468000,0.004728778811590,30,55,55,7,7,7,7
1102,2549464.000000000000000,45069000014,45069,45,S Bennettsville,1377,1613.000000000000000,MARLBORO,1291.000000000000000,532.000000000000000,71.000000000000000,7.000000000000000,545.000000000000000,60.000000000000000,9.000000000000000,2.187532981900000,7.549740060670000,7,29,54,7,30,54,0.074798543756700,0.000214987144387,29,54,54,7,7,7,7
1103,2549481.000000000000000,45069000015,45069,45,N Bennettsville,5040,1610.000000000000000,MARLBORO,3069.000000000000000,1093.000000000000000,822.000000000000000,23.000000000000000,1147.000000000000000,788.000000000000000,11.000000000000000,48.290445186900001,37.446835127200004,7,29,54,7,30,54,0.375834028353000,0.004748977887900,29,54,54,7,7,7,7
1104,2549500.000000000000000,45069000006,45069,45,Tatum,521,1614.000000000000000,MARLBORO,435.000000000000000,137.000000000000000,147.000000000000000,10.000000000000000,146.000000000000000,143.000000000000000,6.000000000000000,43.677174157300001,29.975629575799999,7,30,54,5,30,54,0.301291553785000,0.004294047396590,29,54,54,7,5,7,7
1105,2549519.000000000000000,45069000001,45069,45,Adamsville,556,1603.000000000000000,MARLBORO,463.000000000000000,129.000000000000000,186.000000000000000,3.000000000000000,129.000000000000000,182.000000000000000,6.000000000000000,73.393041432399997,45.906376963200003,7,29,54,5,30,54,0.454228077401000,0.007222839382240,29,54,54,7,5,7,7
1106,2549557.000000000000000,45069000011,45069,45,McColl/East McColl,3325,1609.000000000000000,MARLBORO,2652.000000000000000,424.000000000000000,964.000000000000000,8.000000000000000,462.000000000000000,911.000000000000000,22.000000000000000,61.798258768799997,33.646944234300001,7,29,55,5,30,55,0.336864163095000,0.006077101860630,29,54,54,7,5,7,7
1107,2549571.000000000000000,45051000162,45051,45,LITTLE RIVER #3,2014,1280.000000000000000,HORRY,2366.000000000000000,521.000000000000000,1215.000000000000000,16.000000000000000,525.000000000000000,1209.000000000000000,16.000000000000000,4.766171983220000,11.239972804000001,7,28,104,7,28,104,0.109578203094000,0.000464440250923,28,104,104,7,7,7,7
1108,2549591.000000000000000,45051000161,45051,45,LITTLE RIVER #2,4425,1279.000000000000000,HORRY,3685.000000000000000,698.000000000000000,1604.000000000000000,19.000000000000000,723.000000000000000,1578.000000000000000,26.000000000000000,5.027314895880000,9.454784027870000,7,28,104,7,28,104,0.093774114516000,0.000489871585469,28,104,104,7,7,7,7
1109,2549609.000000000000000,45051000113,45051,45,CHERRY GROVE #1,3035,1231.000000000000000,HORRY,2256.000000000000000,373.000000000000000,1144.000000000000000,11.000000000000000,368.000000000000000,1140.000000000000000,21.000000000000000,76.730310428500005,38.162065667699999,7,28,104,7,28,104,0.386476106266000,0.007472491136780,28,104,104,7,7,7,7
1110,2549626.000000000000000,45051000114,45051,45,CHERRY GROVE #2,1554,1232.000000000000000,HORRY,2371.000000000000000,536.000000000000000,1165.000000000000000,12.000000000000000,520.000000000000000,1174.000000000000000,21.000000000000000,13.773746934800000,22.186906285300001,7,28,104,7,28,104,0.228932932120000,0.001341953867010,28,104,104,7,7,7,7
1111,2549648.000000000000000,45051000223,45051,45,BROOKSVILLE #2,1727,1221.000000000000000,HORRY,1365.000000000000000,356.000000000000000,642.000000000000000,8.000000000000000,371.000000000000000,627.000000000000000,10.000000000000000,19.119278500200000,20.688918156900002,7,28,104,7,28,104,0.202819235142000,0.001863889116080,28,104,104,7,7,7,7
1112,2549670.000000000000000,45051000160,45051,45,LITTLE RIVER #1,2524,1278.000000000000000,HORRY,2106.000000000000000,405.000000000000000,1027.000000000000000,8.000000000000000,406.000000000000000,1008.000000000000000,24.000000000000000,11.296298814800000,14.558469200099999,7,28,104,7,28,104,0.143395294080000,0.001100924355860,28,104,104,7,7,7,7
1113,2308007.000000000000000,45041000033,45041,45,Greenwood,3368,930.000000000000000,FLORENCE,2308.000000000000000,833.000000000000000,766.000000000000000,26.000000000000000,859.000000000000000,752.000000000000000,20.000000000000000,15.702132487300000,17.009413778999999,7,31,59,7,31,59,0.166017984707000,0.001534611542340,31,59,59,7,7,7,7
1114,2308027.000000000000000,45041000005,45041,45,Coles Crossroads,3889,903.000000000000000,FLORENCE,2897.000000000000000,964.000000000000000,1077.000000000000000,36.000000000000000,999.000000000000000,1053.000000000000000,26.000000000000000,6.330517718660000,11.467525898200000,7,31,59,7,31,59,0.113084254641000,0.000618863784563,31,59,59,7,7,7,7
1115,2308047.000000000000000,45041000016,45041,45,Florence Ward 1,1595,914.000000000000000,FLORENCE,1316.000000000000000,776.000000000000000,27.000000000000000,8.000000000000000,788.000000000000000,23.000000000000000,1.000000000000000,6.019451326860000,10.358810056399999,7,30,59,7,31,59,0.105320900898000,0.000588800661038,30,59,59,7,7,7,7
1116,2308066.000000000000000,45041000032,45041,45,Gilbert,3555,929.000000000000000,FLORENCE,1859.000000000000000,1029.000000000000000,174.000000000000000,9.000000000000000,1037.000000000000000,162.000000000000000,13.000000000000000,27.792915239199999,32.460692904399998,7,30,59,7,30,59,0.324362172265000,0.002718387254430,30,59,59,7,7,7,7
1117,2308091.000000000000000,45041000018,45041,45,Florence Ward 3,1954,921.000000000000000,FLORENCE,1226.000000000000000,753.000000000000000,18.000000000000000,8.000000000000000,780.000000000000000,9.000000000000000,2.000000000000000,3.647329848310000,8.646471881840000,7,30,59,7,31,63,0.084313456152400,0.000356793802397,30,59,59,7,7,7,7
1118,2308111.000000000000000,45041000026,45041,45,Florence Ward 10,1078,915.000000000000000,FLORENCE,740.000000000000000,393.000000000000000,14.000000000000000,1.000000000000000,394.000000000000000,11.000000000000000,2.000000000000000,2.375364230150000,9.415539271309999,7,30,59,7,31,63,0.092790457524800,0.000232366553921,30,59,59,7,7,7,7
1119,2308132.000000000000000,45041000002,45041,45,Brookgreen,1150,900.000000000000000,FLORENCE,655.000000000000000,357.000000000000000,102.000000000000000,8.000000000000000,361.000000000000000,99.000000000000000,7.000000000000000,13.738069893300001,17.139428577800000,7,30,59,7,31,63,0.175817812679000,0.001344345073710,30,59,59,7,7,7,7
1120,2308154.000000000000000,45041000025,45041,45,Florence Ward 9,2034,927.000000000000000,FLORENCE,1667.000000000000000,1001.000000000000000,25.000000000000000,11.000000000000000,1017.000000000000000,22.000000000000000,5.000000000000000,1.643211682570000,5.472497618150000,7,30,59,7,31,59,0.054621621761900,0.000160743436808,30,59,59,7,7,7,7
1121,2308170.000000000000000,45031000033,45031,45,PALMETTO,2938,762.000000000000000,DARLINGTON,2051.000000000000000,769.000000000000000,647.000000000000000,9.000000000000000,780.000000000000000,633.000000000000000,16.000000000000000,36.122367848099998,39.543062579299999,7,31,59,5,29,54,0.398431949663000,0.003536176217620,30,62,62,7,5,7,7
1122,2308192.000000000000000,45041000058,45041,45,Spaulding,1474,955.000000000000000,FLORENCE,1223.000000000000000,820.000000000000000,27.000000000000000,10.000000000000000,837.000000000000000,27.000000000000000,3.000000000000000,5.604618030100000,12.463346360199999,7,30,59,7,31,59,0.127639655074000,0.000548332035162,30,59,59,7,7,7,7
1123,2308212.000000000000000,45041000052,45041,45,Quinby,1316,949.000000000000000,FLORENCE,1018.000000000000000,545.000000000000000,174.000000000000000,6.000000000000000,551.000000000000000,171.000000000000000,3.000000000000000,13.061753780700000,20.784952473200001,7,30,59,7,31,59,0.209504735774000,0.001278153615610,30,59,59,7,7,7,7
1124,2308232.000000000000000,45041000001,45041,45,Back Swamp,1101,899.000000000000000,FLORENCE,631.000000000000000,128.000000000000000,236.000000000000000,8.000000000000000,139.000000000000000,217.000000000000000,19.000000000000000,43.051341212499999,47.006098767700003,7,31,59,7,31,59,0.471770053272000,0.004214565523210,30,59,59,7,7,7,7
1125,2308254.000000000000000,45031000012,45031,45,DOVESVILLE,1999,744.000000000000000,DARLINGTON,1630.000000000000000,699.000000000000000,423.000000000000000,7.000000000000000,707.000000000000000,412.000000000000000,8.000000000000000,110.888651777999996,70.566703859300006,7,29,62,5,29,54,0.693262077710000,0.010871302964000,29,53,53,7,5,7,7
1126,2308276.000000000000000,45025000022,45025,45,Pee Dee,466,672.000000000000000,CHESTERFIELD,258.000000000000000,33.000000000000000,188.000000000000000,1.000000000000000,33.000000000000000,186.000000000000000,6.000000000000000,93.218211423100001,50.087352874399997,7,27,54,5,27,54,0.503407017231000,0.009153832081450,27,53,53,7,5,7,7
1127,2308295.000000000000000,45031000036,45031,45,SOCIETY HILL,861,763.000000000000000,DARLINGTON,816.000000000000000,354.000000000000000,192.000000000000000,3.000000000000000,357.000000000000000,185.000000000000000,8.000000000000000,116.847972354000007,72.797264859199998,7,29,54,5,29,54,0.730454848736000,0.011465620258300,29,54,54,7,5,7,7
1128,2308319.000000000000000,45031000028,45031,45,MECHANICSVILLE,2306,759.000000000000000,DARLINGTON,1858.000000000000000,667.000000000000000,579.000000000000000,12.000000000000000,679.000000000000000,572.000000000000000,9.000000000000000,203.797701095000008,93.905867726400004,7,29,55,5,29,59,0.929894878365000,0.019970122310700,29,54,54,7,5,7,7
1129,2308342.000000000000000,45069000005,45069,45,Red Hill,1983,1612.000000000000000,MARLBORO,1443.000000000000000,393.000000000000000,490.000000000000000,6.000000000000000,412.000000000000000,467.000000000000000,13.000000000000000,152.425084298000002,86.001434598100005,7,29,54,5,30,54,0.847916776440000,0.014964263782000,29,54,54,7,5,7,7
1130,2308363.000000000000000,45069000013,45069,45,W Bennettsville,2960,1615.000000000000000,MARLBORO,2389.000000000000000,964.000000000000000,363.000000000000000,17.000000000000000,978.000000000000000,350.000000000000000,19.000000000000000,86.177089423400005,52.681911349400004,7,29,54,7,30,54,0.520832439839000,0.008467861275320,29,54,54,7,7,7,7
1131,2308385.000000000000000,45057000020,45057,45,Pleasant Hill,1904,1412.000000000000000,LANCASTER,1411.000000000000000,334.000000000000000,692.000000000000000,9.000000000000000,343.000000000000000,674.000000000000000,17.000000000000000,56.717550618899999,38.711274954300002,5,27,44,5,16,80,0.395938571691000,0.005575533594880,27,44,45,5,5,5,5
